"skill_id","display_name","category","subcategory"
"6dcbe75d3b3831e4dd77c27d933f3fd9","Tidyverse","Programming Languages","Data & Analytics"
"6df9b56b95c251a77ab102bd828e2594","MILA","Machine Learning & Artificial Intelligence","Modalities & Research"
"6e0ac5f8f620b199651b4392fc80b69e","Echodyne","Applications","Industry"
"6e197ad61657e9e5cc702159317d79f6","Quantum Metric","Analytics","Product Analytics"
"6e210e8a21cf0366a2c78544dd8e12bc","Hopsworks","Machine Learning & Artificial Intelligence","Operate & Supply"
"6e3e8a00e9077d3c7313e2071ea5cb62","Galileo","Machine Learning & Artificial Intelligence","Validate & Secure"
"6e4f745156c70af474caf4996da62a0d","Kaedim","Applications","Horizontal"
"6e5d4e650fc3b3db9f17c07fc23dd326","Lindy","Applications","Horizontal"
"6e67ec9e70d9c9642f60121fe224ca32","Anduril","Applications","Industry"
"6ea2ce766b86b4248f378d5500ddefed","Eleven Labs","Machine Learning & Artificial Intelligence","Modalities & Research"
"6ef698db2a9a0d050410619607a16ba0","Google Cloud Composer","Infrastructure","Integrate & Operate"
"6f16e27272dd5bf81314d4873e7b332c","European Data Portal","Data Sources & APIs","Data Marketplaces & Discovery"
"6f325ac8248ff77bd3226478efcd49fa","PuppyGraph","Infrastructure","Store & Stream"
"6f4ed8ecfc362ce946d2fb1affb4dab4","Cloudflare D1","Infrastructure","Store & Stream"
"6f9bdcd524cb7ce52f5f358992bda303","C","Programming Languages","Systems"
"6fd479b934befe45bef5a368bbde3b32","Google Cloud BigQuery Data Transfer","Infrastructure","Integrate & Operate"
"710107aa1ae2c918dd99f538e31a1b33","Informatica","Infrastructure","Integrate & Operate"
"712d51e20ed65b50d1b885f1f236bef0","Moonshot AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"7130e1510f9999393b8e1254199bac0b","Yellow.ai","Applications","Enterprise"
"713531752717e8ad9ccae69b8521537f","LiveKit","Machine Learning & Artificial Intelligence","Modalities & Research"
"7145ffb221a8175b19a15e8638fc1807","Notion","Applications","Collaboration & Communication"
"718b273ea14d2c5071200ab0b557d43c","Microsoft Purview","Infrastructure","Integrate & Operate"
"71bca95800d3cd622467361308db9aa0","ZenML","Machine Learning & Artificial Intelligence","Operate & Supply"
"71cc8458fdccf8cf75190dad1c658eee","Alteryx","Infrastructure","Integrate & Operate"
"723cd18894bb6b36acbaaa10f134a3bb","Fleet","Machine Learning & Artificial Intelligence","Build"
"72403ae2cb93ef784e7cb32f9261703e","Databricks Vector Search","Infrastructure","Store & Stream"
"728a9e97839da50b16dab0c6fcb7f7ed","Express","Programming Languages","Web"
"729991c0ca781ff623d412b398404109","Microsoft Lists","Applications","Collaboration & Communication"
"72a5b8fab29b40591092df9d4f8ce85a","Capacitor","Programming Languages","Mobile"
"72b88f84454dc68690fee358fa7c2fc6","Crawl4AI","Machine Learning & Artificial Intelligence","Build"
"72d7c7cdea84f0fefb36d736f652a749","KServe","Machine Learning & Artificial Intelligence","Operate & Supply"
"7349468a3c47db8aaa358daefe7c7a66","Seldon","Machine Learning & Artificial Intelligence","Operate & Supply"
"73770d114c3473289070c28ab6297823","Meta SAM 2","Machine Learning & Artificial Intelligence","Modalities & Research"
"737f3ef9dfc87641f675e4740682cc6c","Cassandra","Infrastructure","Store & Stream"
"73b1e1ce378ff3e9d741a9e5290a06c0","Holistic AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"741894ac9ff18329548d45beb6ce3afc","AWS Inferentia 2","Machine Learning & Artificial Intelligence","Run & Deploy"
"744fb7f2310b907e91f40adc13fe82dd","Drata","Applications","Enterprise"
"745f29ee2e723acc79f6339643a2cf93","Bytecode IO","Data & AI Consulting","Data & AI Consulting"
"7489ccc6c4e4feffd0be1379c65c730a","Anyscale","Machine Learning & Artificial Intelligence","Run & Deploy"
"750391ab45fd1123e00115daa32583a6","CHAOS Industries","Applications","Industry"
"75e1a34e8d9eb6a1bfbbb483f1ab8be0","Kilo Code","Applications","Horizontal"
"75ef3053e11d4d8da86470348eeea7f7","Sifflet","Infrastructure","Integrate & Operate"
"760d954abc73fcd4ec1ae449e40af8bf","eightfold.ai","Applications","Enterprise"
"760d9979a8ebef38a0855a9ac1dd3a2c","IBM Watsonx.Governance","Machine Learning & Artificial Intelligence","Validate & Secure"
"76130dcccb9978025f239963d9bbc701","Upstash","Infrastructure","Store & Stream"
"7633e7c343016d84e0d163464ffce464","VMware","Infrastructure","Cloud Platform"
"7668e59923ee99264fa06f6abd64d6fa","Towhee","Infrastructure","Integrate & Operate"
"769c4dfb3d9641ae9d76dca3613bd007","Cerri","Applications","Collaboration & Communication"
"76a660fe55edfc6aa923f6df8d1f23e9","Gretel","Infrastructure","Integrate & Operate"
"76cd2f9abf6030d18addf4016c228cd5","Asana","Applications","Collaboration & Communication"
"775b82abc86de955617050ed0b7e444f","Regie.ai","Applications","Enterprise"
"77963fa8636e599c4f8f65603003cb82","Cursor","Applications","Horizontal"
"779e2f752e3c8805e5bed1df489adfca","Microsoft Research","Machine Learning & Artificial Intelligence","Modalities & Research"
"77c1431f45b56fc01925d4c3dff7159a","Kore.ai","Applications","Enterprise"
"77c92c870defe4acb5143ae9f2eba445","Unify","Applications","Enterprise"
"786cd6c7bf3f28178c100090354330c0","TypeScript","Programming Languages","Web"
"78ac2fe431a58f622bfe4c6191e4106d","Adobe Workfront","Applications","Collaboration & Communication"
"78fcf7cb80f338e79a0867990b606775","Tiger Analytics","Data & AI Consulting","Data & AI Consulting"
"79264c3563ca31dcdf4a944f7b169ee7","Tomorrow.io","Data Sources & APIs","Geospatial, Satellite & Location"
"7938191f211671de6d8adc2fb5442ee8","Microsoft Azure AI Inference","Machine Learning & Artificial Intelligence","Run & Deploy"
"797c1409195fd4000f3466d7372967a7","Microsoft Autogen","Machine Learning & Artificial Intelligence","Build"
"797d7fde996e067a2e2852a704441d22","Magic","Applications","Horizontal"
"7986037ac9de852ec5f7c0ff294727cc","11x","Applications","Enterprise"
"798e93a47691d3420590f662b3cc7ef3","Google Cloud Vertex AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"79bd16c1aea3c6df37c27b8d015f979f","HarperDB","Infrastructure","Store & Stream"
"79e18e80e43fb394af0db672eec616f8","Snowflake Horizon","Infrastructure","Integrate & Operate"
"79e69ed74b4e02cb2eadf7c6b0d49574","The Alan Turing Institute","Machine Learning & Artificial Intelligence","Modalities & Research"
"7a5221d250886850a3fe996f32bd432e","CoreWeave","Machine Learning & Artificial Intelligence","Run & Deploy"
"7a746c1a0624175a9f569074db36d89a","Firebase","Infrastructure","Store & Stream"
"7a96ff6ab84c8db2001b162cc158c070","MXNet","Machine Learning & Artificial Intelligence","Operate & Supply"
"7b1be8336b165e79aa8532ab35c37427","Sema4.ai","Applications","Enterprise"
"7b2bc8ca783b43969a147bc832023c70","BabyAGI","Machine Learning & Artificial Intelligence","Build"
"7b2ee7c92ff8112af79bb76fbafec3fd","Ema","Machine Learning & Artificial Intelligence","Build"
"7b6cc9ff088e2874437e27285cbccd40","Securiti","Machine Learning & Artificial Intelligence","Validate & Secure"
"7b9a346aaf5d3a5a2db045705df6d1f2","Adaptive","Machine Learning & Artificial Intelligence","Build"
"7c2990ecd79662b9d6140aa18b868d8c","AssemblyAI","Machine Learning & Artificial Intelligence","Modalities & Research"
"7c2d24eb0064e7db44545717772e34dc","Google Vertex AI Vision","Machine Learning & Artificial Intelligence","Modalities & Research"
"7c2ed393505a287c9649dcd16301ef9c","Next.js","Programming Languages","Web"
"7c3d49af53b7e2b070a1e53a8eee968c","Predibase","Machine Learning & Artificial Intelligence","Build"
"7ce276b7ce9efd180712c394dd19d3c7","Windsurf","Applications","Horizontal"
"7d095acaa740505dad50719d273e7c28","Google Cloud Vertex AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"7d1ee36e5d95eac3b689ed9b8812c891","Airtable","Applications","Collaboration & Communication"
"7d2c7d587631db136ba5a4837ea86d6d","Collibra","Infrastructure","Integrate & Operate"
"7d37e3958a47c9b83639c3daf51b1528","Cloudflare Workers","Infrastructure","Integrate & Operate"
"7d3e8f54a85deead8c22eb1bf9661c50","Google Cloud Cloud SQL","Infrastructure","Store & Stream"
"7da20b23a395483da4519122667e6c73","GCP","Infrastructure","Cloud Platform"
"7dda20524f5ab1052ba84475f0f0b588","Nota AI","Machine Learning & Artificial Intelligence","Run & Deploy"
"7deecc13cbcd2312c5b4512bf2688fb5","Dataiku","Machine Learning & Artificial Intelligence","Operate & Supply"
"7dfd6cdca1ad90c1c4396fce0d93f411","Portkey","Machine Learning & Artificial Intelligence","Validate & Secure"
"7e31f1d6c9ab3082f8a7ba149426c24f","DigitalOcean Paperspace","Machine Learning & Artificial Intelligence","Run & Deploy"
"7ebf5395237a8856c98bbdd66f1342ef","Gradium","Machine Learning & Artificial Intelligence","Modalities & Research"
"7f687f0cf3373f912741b40ae043904e","Microsoft Azure ND MI300X","Machine Learning & Artificial Intelligence","Run & Deploy"
"7fd0d172156779c6d63cb54004e5551e","Apple Machine Learning Research","Machine Learning & Artificial Intelligence","Modalities & Research"
"7fd248d2291c1b99fc9aa071531a4b63","SingleStore","Infrastructure","Store & Stream"
"7fe8d0f3003cf663f65d8eeabbcac051","Google Workspace Gemini","Applications","Horizontal"
"7ff6b2df8c1b92b3a0ca635aa264d1a0","Optimizely","Analytics","Experimentation & Causal"
"80516c1d75107ffe380604b96b21702d","Jupyter","Machine Learning & Artificial Intelligence","Operate & Supply"
"805a00e098c7897ace38cd0711af4bef","Visual Basic","Programming Languages","Scripting"
"813497b999904f425c9c7876e387f3d2","Puppet","Infrastructure","DevOps"
"81578586239938d37db849ec0b64c6ee","n8n","Infrastructure","Integrate & Operate"
"8179ea5c1f62e83041431d096f4c29d8","Hugging Face TGI","Machine Learning & Artificial Intelligence","Run & Deploy"
"81866346888c9696cf2d71a1fe47fa43","Vertica, An OpenText Company","Infrastructure","Store & Stream"
"81d965603056320b9341876036fce604","Acryl Data","Infrastructure","Integrate & Operate"
"81e9ec8a6ce4698e8b1d30671196f0fd","E2B","Machine Learning & Artificial Intelligence","Build"
"82025898db0f9c142cf755017a0b6c65","Jasper","Applications","Horizontal"
"821fcffa042301b45c1f76079609392b","Luzmo","Analytics","Headless / Embedded BI & Semantic Layer"
"822a293a1690beb42a8b7e15b4a17def","Delphi","Programming Languages","General Purpose"
"825d3f1e7a1e9b96921668a9d137fd3f","Continue","Applications","Horizontal"
"82630256133414c2189dfd1def2bdeff","Cribl","Infrastructure","Integrate & Operate"
"82747aad224c498da3528b28a5a66bed","Taktile","Applications","Industry"
"827e3a2d2b40fb27175b5815fc9cee52","Klarity","Applications","Industry"
"829d392d58785ebf4be5e1dc7785ad13","NumPy","Programming Languages","Data & Analytics"
"82a3893da745659135ea9f7834d5d2cb","Google Cloud Vizier","Analytics","Experimentation & Causal"
"82acfee62bc082a87e8c7f32f561bcf5","Julius","Analytics","BI & Analytics Platforms"
"82bd013f66a122db4d7340362e5c47c2","Spring","Programming Languages","General Purpose"
"82e3bfff0c8e9e2a1875569e5c356c42","Google Cloud Operations Suite","Infrastructure","Integrate & Operate"
"82e833716a850544c9a507880dd5c17c","Mercor","Applications","Enterprise"
"82ef65a2efb118938c2840ddefa81a67","Microsoft Copilot Studio","Machine Learning & Artificial Intelligence","Build"
"82ff50ed29ef40bef8abead822c84722","Apheris","Machine Learning & Artificial Intelligence","Validate & Secure"
"836842a0da20e62f048971966ac10e1a","Bright Machines","Applications","Industry"
"837373e5e4ac24b352bd319abfd5b0ae","Zoho","Analytics","BI & Analytics Platforms"
"83899d8a067cac4c04b6b7382b96d044","DeepSeek","Machine Learning & Artificial Intelligence","Modalities & Research"
"83ab7a119cdf5edb3133791162fd7258","Google Cloud Data Fusion","Infrastructure","Integrate & Operate"
"8425cf8a7d704a3bdbe839a5066bfbb9","Diffblue","Applications","Horizontal"
"84335e88ef9d3102b2abd6bc671b196f","Recursion","Applications","Industry"
"84584f15d0bc028ad75adcb069be7316","Docker","Infrastructure","Integrate & Operate"
"850d5a00a10611cc0874977ae44d965d","NVIDIA FasterTransformer","Machine Learning & Artificial Intelligence","Run & Deploy"
"8511ad8ca9ec9fb3011e68a7537ca0ba","Firecrawl","Data Sources & APIs","Web Search & Crawl APIs"
"8522e0114af5b27a6948dbf83db40012","Imbue","Machine Learning & Artificial Intelligence","Modalities & Research"
"853479067657ab33962cdc8b2a520287","SambaNova","Machine Learning & Artificial Intelligence","Run & Deploy"
"854035dcbf3f2e0f722631945d03d12c","Cordova","Programming Languages","Mobile"
"855cd2d8f04b8059a1d487ea11373c0b","Langchain","Machine Learning & Artificial Intelligence","Build"
"85835cafac1e57e20261babd1980990e","Spline","Applications","Horizontal"
"8591114e2b777891693c7857723882a1","Pigment","Applications","Enterprise"
"85de829b728e42ec3baf059f7785ca99","CAIS","Machine Learning & Artificial Intelligence","Modalities & Research"
"860e793de88684640fbf7f1259ba6cab","H Company","Machine Learning & Artificial Intelligence","Modalities & Research"
"8679265e55a96199ed2b29825510c779","Python","Programming Languages","Data & Analytics"
"86d252b94a9dcd2f8599cbf05449262b","Azure Data Factory","Infrastructure","Integrate & Operate"
"86e00a1323f76307fb7a284985d34f06","Fractal","Data & AI Consulting","Data & AI Consulting"
"86e3d1ae8f0c6b0954a7e557d44e82d7","Deloitte AI Institute","Data & AI Consulting","Data & AI Consulting"
"86eaae71f5ce7f3429b616d04d670436","PowerPoint","Applications","Collaboration & Communication"
"870f229d51a5d3d13762bb7e7c0a606f","Dawex","Data Sources & APIs","Data Marketplaces & Discovery"
"870fb86f288f1ee0044b406a60f53900","Kaizen","Machine Learning & Artificial Intelligence","Build"
"87b02fff09e6df518673ee00f8fcb494","Zendesk","Applications","Enterprise"
"87c47df2aeae78fc7bc3058443feb071","Meteo Matics","Data Sources & APIs","Geospatial, Satellite & Location"
"87e0f640841e7af10935947c0a1d9b38","Elixir","Programming Languages","Functional"
"88340ff8e19131180985d09387ba3574","Move","Applications","Horizontal"
"884c331bfc7076c117c6ae20f45eec16","Teleskope","Infrastructure","Integrate & Operate"
"88561aeced2d0e1a015ab0e33570e114","Nuro","Applications","Industry"
"886ca70d850e10121f00202947777245","Clickhouse","Infrastructure","Store & Stream"
"887b5bdde8367324aabf816ff418001c","Confident AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"88bd1860739b8713eefb5d80c5beaf96","Duality Technologies","Infrastructure","Integrate & Operate"
"88bf9f7ceb962c5b8a5b033ea921a9d1","SpeechMatics","Machine Learning & Artificial Intelligence","Modalities & Research"
"891b3d9f56bbe3aacc601c7c4d8ae664","Braintrust Data","Machine Learning & Artificial Intelligence","Validate & Secure"
"896f5754de1545b099948381b3c2773d","Suno","Applications","Horizontal"
"89afc239e5ce3033b85918d05bb548b3","SAP Joule / AI Core","Machine Learning & Artificial Intelligence","Operate & Supply"
"89c8e1074ab23343f2de263fd6275f0d","pandas","Programming Languages","Data & Analytics"
"89ff9082e219e4d99eabdc5fbae89d40","Cranium","Machine Learning & Artificial Intelligence","Validate & Secure"
"8a4b50f3106130bc544ee20cfd26d57f","Nuxt.js","Programming Languages","Web"
"8a7bc88cb181da4b8784a91a65b8ff24","Azure Kubernetes Service","Infrastructure","Integrate & Operate"
"8a9499456acafbc9dc3820392edb159e","Amazon SageMaker Studio","Machine Learning & Artificial Intelligence","Operate & Supply"
"8ace435223e527e935000a6fb949cfe6","Splunk","Infrastructure","Integrate & Operate"
"8ad03e6e1622cd9ff735e43cf15494f2","Rudderstack","Infrastructure","Integrate & Operate"
"8adcddf0cd0677ff3f86fe43fe38b606","phData","Data & AI Consulting","Data & AI Consulting"
"8adf49586b7fd5bbd266ce66b871f6ae","Hex","Analytics","BI & Analytics Platforms"
"8aec57038632c3e093701c063d7a2537","Liquid","Machine Learning & Artificial Intelligence","Modalities & Research"
"8b11b884ec2c48542f71202ebe390ed9","Oracle","Infrastructure","Store & Stream"
"8b7ede55d301644e8514e06c63ba5106","Finout","Infrastructure","Integrate & Operate"
"8bba95dd35aba9b23f14d17d3c9311eb","LangGraph","Machine Learning & Artificial Intelligence","Build"
"8c2dc8022ca6a272121130058cf5c476","Exa","Data Sources & APIs","Web Search & Crawl APIs"
"8c5b2889ee7c48ada2d0d5c2023b3a29","Xata","Infrastructure","Store & Stream"
"8c8b6da462cae3da92f5bca71db5bb70","Clarifai","Machine Learning & Artificial Intelligence","Run & Deploy"
"8c99535378c8b884a8a08dfa0c20b3b4","BigID","Infrastructure","Integrate & Operate"
"8cca20d9b89a6598d1b0c8ae71b17b3a","Jetbrains","Applications","Horizontal"
"8ce536f001569f5428d781d162ff823a","mlr","Machine Learning & Artificial Intelligence","Operate & Supply"
"8cee4518de7ea447a9c11a1b5dc085a7","Delta Lake","Infrastructure","Store & Stream"
"8d442dabf0b4680337ecb747074be49e","AWS Bedrock","Machine Learning & Artificial Intelligence","Operate & Supply"
"8e2ac24d958f0df5da6cecd5289d9c00","Claude Code","Applications","Horizontal"
"8e327a358e8d9a2657d4f902ec95efbd","ModelML","Applications","Industry"
"8e372cc3bb0b3dc3983193760eb89e36","Mach Industries","Applications","Industry"
"8e57e68d171eb537cd171eb6fac1f0c7","HyperScience Hypercell","Infrastructure","Integrate & Operate"
"8e9bfed4f45b222ec0086d28563e4173","Databricks LakehouseIQ","Analytics","BI & Analytics Platforms"
"8f0b8d56052a09bbdde2ccf383240dfe","Twilio Segment","Infrastructure","Integrate & Operate"
"8f0c5820ede4d60097f887d413c93386","FAR.AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"8f15819beb903a554237bdba13dd259d","Wisdom AI","Analytics","BI & Analytics Platforms"
"8f1e4d5d300694bb2152a2e86e09ed2a","Tiny Fish","Machine Learning & Artificial Intelligence","Build"
"8f841801dbbe957e9c614a7443e93164","Arch Linux","Infrastructure","Operating Systems"
"8faf2df6498ca3ab94338c62b90dcd1c","HarperDB","Infrastructure","Store & Stream"
"8fcc9e46af0f3b3849c025e5b03f01f3","Troj.ai","Machine Learning & Artificial Intelligence","Validate & Secure"
"9014156a4d58fe8306664004f10019bc","Diffbot","Data Sources & APIs","Company / People / Entity Enrichment"
"90924fb0ab09da1aac70a86c65ea28e0","StackBlitz","Applications","Horizontal"
"90b5da12f7b919731f0bb1805a9a3697","AMD MI300X / MI325X","Machine Learning & Artificial Intelligence","Run & Deploy"
"90d5ca79ad479e2509ea1a9f69ab1489","APL","Programming Languages","Data & Analytics"
"90f88e4a0a9427e36f2baa6f65699839","Witness AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"91306d5176a766f3f3d41585d48a4022","Microsoft Teams","Applications","Collaboration & Communication"
"913e44a6f7e8054044d514e7669c5715","Rogo","Applications","Industry"
"9142b5990a31806c03cab8a705ab618c","Matillion","Infrastructure","Integrate & Operate"
"91b43915899f36fcd38b5e9d34e07f11","Starburst","Infrastructure","Store & Stream"
"921edbf81fe99dbcf89d37fa6b5b5ee9","TileDB","Infrastructure","Store & Stream"
"9249700fe091937c53a19eeb2af3724a","Reddit API","Data Sources & APIs","Web Search & Crawl APIs"
"92853ba4b43e4dd9f5312606a15ff851","Arize AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"934da7e8889aa022143728c08fdf711f","Databricks Workflows","Infrastructure","Integrate & Operate"
"938b6f8c900ff2dd0f6398fe38eef855","Anon","Machine Learning & Artificial Intelligence","Build"
"938c4315ad7810a2dac695c0237a76ed","AWS Q Developer","Applications","Horizontal"
"93d001d9b936172d7d5e48c118b5c2e6","SiMa.ai","Machine Learning & Artificial Intelligence","Run & Deploy"
"93d2e67eb6f645801ae6632bd00922d4","FANN","Machine Learning & Artificial Intelligence","Operate & Supply"
"9450fc176761f5c1c4ab1d29e0faf5f5","Juicebox","Applications","Enterprise"
"9453a0d4b9b9d2af66bec4eb300bb3f4","Haize Labs","Machine Learning & Artificial Intelligence","Validate & Secure"
"948cd855496dcd9556d1a276f18976fa","Databook","Applications","Enterprise"
"957d363fb4bdc42205d2372c238108fe","Loops","Analytics","Product Analytics"
"959edb685e2a576b05e66e1bde81cd67","Azure Event Hubs","Infrastructure","Store & Stream"
"962aa1e81feca801576844a052b2641c","Scaleway","Machine Learning & Artificial Intelligence","Run & Deploy"
"963e273c9511b6aafa0218ec23bfdcd5","Fedora","Infrastructure","Operating Systems"
"9644ba85c1b23cb7a40a214e0779b140","Datadog Eppo","Analytics","Experimentation & Causal"
"9656bceab3297c347285c5f39a1c25b9","PhotoRoom","Applications","Horizontal"
"9657da6625f57ae4d7f82a26ff5cd54d","Airflow","Infrastructure","Integrate & Operate"
"967631064faec2b53fa71a1d23190922","SGLang","Machine Learning & Artificial Intelligence","Run & Deploy"
"967ab0c276c9e80f32210ef9677f9cc0","Meru","Data & AI Consulting","Data & AI Consulting"
"968d3e1d55049b71505b62a5cb188d82","Plask","Applications","Horizontal"
"96a2fa7cc1963454cb9c554218f371b0","SAP Data Intelligence","Infrastructure","Integrate & Operate"
"96cb920d6f7412efbb8e3f0e55e03fd7","Oracle Graph","Infrastructure","Store & Stream"
"96cf1d08faa8a3d5a143f379ca5db5fe","Kubecost","Infrastructure","Integrate & Operate"
"97610855c1ed19f874af9a0026908005","IPInfo","Data Sources & APIs","Company / People / Entity Enrichment"
"97ac9adc1531cf54e67f11b11caae21e","Workzone","Applications","Collaboration & Communication"
"97b0c37cb795810f6f8e8e88f05adb55","Flyte","Infrastructure","Integrate & Operate"
"97e04ec5b0db5c9716950dea88b944bd","Deno","Programming Languages","Web"
"97f8d0e7e09b51835235bea9a7b4bf0d","Common Crawl","Data Sources & APIs","Data Marketplaces & Discovery"
"986978dad4e7ce80c9563c1722749ba7","Harvey","Applications","Enterprise"
"9939b8be4ed0e6d94d848be92c49c470","Google Cloud Data Fusion","Infrastructure","Integrate & Operate"
"99509e0af1548f08271eb996dc79bd3f","Orby AI","Applications","Enterprise"
"9985526d32b037d540fdd89d11be095e","DoNotPay","Applications","Enterprise"
"998689a35aeb4371e3fc71fd13399360","Visual Studio Code","Machine Learning & Artificial Intelligence","Operate & Supply"
"99c7d45fac2d59b86f3b427843b604dc","Nvidia NeMo Guardrails","Machine Learning & Artificial Intelligence","Validate & Secure"
"99f5db2bb2759c1241096b240049f4e6","Cloudflare AI Gateway Guardrails","Machine Learning & Artificial Intelligence","Validate & Secure"
"9a17d0c6a5fafdf3fb64d9acd4c7a683","Seattle Data Guy","Data & AI Consulting","Data & AI Consulting"
"9a234434c362596747ec3aa728eab849","Google LookML","Analytics","Headless / Embedded BI & Semantic Layer"
"9a5e4fe9dea5cbb03a0a7bb631ec286a","Hailo","Machine Learning & Artificial Intelligence","Run & Deploy"
"9ad31642843f72b964e02b3515b3b610","Hazy","Machine Learning & Artificial Intelligence","Operate & Supply"
"9ae1f0e8734d7dc7192a11556de125d4","Collective[i]","Applications","Enterprise"
"9b08904fb6adeaac1696edfc0f6ed8fd","Carto","Data Sources & APIs","Geospatial, Satellite & Location"
"9b12af2211884123db4a55c0db3f097d","Firebolt","Infrastructure","Store & Stream"
"9b55624846fa5ab9d74a0cc411169aef","SurrealDB","Infrastructure","Store & Stream"
"9b657740585769021b59c8a8986ffc27","Clojure","Programming Languages","Functional"
"9b9c323d04286cfe65f67ab7a6bcc441","DJL Serving","Machine Learning & Artificial Intelligence","Run & Deploy"
"9c6cd1b3c47dd845fd93e8b7acdb6a31","Gladia","Machine Learning & Artificial Intelligence","Modalities & Research"
"9ccde31105402b645e1ff714692d9ad8","RedPanda","Infrastructure","Store & Stream"
"9ce08f49e26ff3bfdcf31061f2172a1e","Convert","Analytics","Experimentation & Causal"
"9cf74c3eeef45bc685d530c3d9064e0f","Servicenow Now Assist","Applications","Enterprise"
"9cfa0b383d45d7002fc240848f5be914","Fiddler AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"9d5bb0295f785cccad45f7005d877596","Intercom","Applications","Enterprise"
"9dd3fa82d4263777564ea8eefec27858","Domo","Analytics","BI & Analytics Platforms"
"9dd546fee6b9162c2d055704efeb7fad","Confluence","Applications","Collaboration & Communication"
"9dd7d3b0a71c54a724260776d9e68860","OpenRouter","Machine Learning & Artificial Intelligence","Validate & Secure"
"9ddbbadee9a824ed0ed180e80e91bfec","Palantir Technologies","Machine Learning & Artificial Intelligence","Operate & Supply"
"9df9fc95f329db28c9472d336bab51e8","Hadoop","Infrastructure","Store & Stream"
"9e271ac8ca7369a62834fc8940dd4d20","Sas","Machine Learning & Artificial Intelligence","Operate & Supply"
"9e39a6426be9bb382bdf4904668a9351","Kubernetes","Infrastructure","Integrate & Operate"
"9e7b72c847b4a7bebe5e06a596337588","Promptfoo","Machine Learning & Artificial Intelligence","Validate & Secure"
"9edd84001b6e3c26c65bf0687317c29d","FastAPI","Programming Languages","Web"
"9f1678d098d9a9c829d4dfb6775d564d","Denodo","Infrastructure","Integrate & Operate"
"9f1a36800031b4750487f17b27276684","SSRS","Analytics","BI & Analytics Platforms"
"9f3acca674f7bab0551307a5f5f2a731","Strategy","Analytics","BI & Analytics Platforms"
"9f85513674976954d6e12ed11d202146","Data.gov","Data Sources & APIs","Data Marketplaces & Discovery"
"9f88d796553133f36be8f386b9c1eb19","Tribe.ai","Data & AI Consulting","Data & AI Consulting"
"9f8e0ceb0d2847561d70f878621c5875","OpenCV","Machine Learning & Artificial Intelligence","Modalities & Research"
"9fa324ca3f5908c752a058fff7ea3a37","Voicemod","Machine Learning & Artificial Intelligence","Modalities & Research"
"9fceb0c5f1c5136e5d0c2aa7937db36c","Sass","Programming Languages","Markup"
"a0668294226b151104e26dbfa62784e4","Covariant","Applications","Industry"
"a0b0a74df4573dd45d3040d8bfd96455","Groovy","Programming Languages","Scripting"
"a105343049af5832290777c448ec8655","Spark","Infrastructure","Store & Stream"
"a11b9b81a89c670e614ebf0105d23e89","Tennr","Applications","Industry"
"a14134e4ed9745231019a8c3c67712fc","GDPR","Infrastructure","Integrate & Operate"
"a189bc21da2f805bb7580074899a617a","Ubuntu Canonical Kubernetes","Infrastructure","Integrate & Operate"
"a1b9ccde7bdce48c600072ee99ef7195","Triton Inference Server","Machine Learning & Artificial Intelligence","Run & Deploy"
"a1d3f2c026f81b87b077582d9b3a3203","LakeFS","Infrastructure","Store & Stream"
"a1fef154e5e2d9197ebeba0067366c6e","Yarn","Infrastructure","DevOps"
"a20321c51b799efc46b316fa069958f3","Brooklyn Data Co","Data & AI Consulting","Data & AI Consulting"
"a20b5df6fb4d19ecfcb26cefe73503a2","IBM Knowledge Catalog","Infrastructure","Integrate & Operate"
"a2608a17a3ba751ee5719f39b81b0a78","Angular","Programming Languages","Web"
"a2671bfdb5c39054b63a148567378b3b","Google Chat","Applications","Collaboration & Communication"
"a26f6810e4f539afa1659338a05a8be4","AWS AppFlow","Infrastructure","Integrate & Operate"
"a272856b04ee8af554960a37e8ea6d91","Confluent Kafka Connect / ksqlDB","Infrastructure","Store & Stream"
"a27c47f706d359de563732586890bd07","Heroku","Infrastructure","Cloud Platform"
"a28a4e09662879ec5e064f5fddb768c3","VBA","Programming Languages","Scripting"
"a28cd9f34dac6d2eac8c75505f0c80da","SAP Data Intelligence","Infrastructure","Integrate & Operate"
"a2bf3e96a86947b3ca6feb9e4c6f790d","Uno Platform","Programming Languages","Mobile"
"a2c0ceff7452f1fffe145b62686c01aa","Materialize","Infrastructure","Store & Stream"
"a2e50bbb79be16247667069db6f69fbb","PyTorch","Machine Learning & Artificial Intelligence","Operate & Supply"
"a2f4d707cb46780833a38cdddbd76047","Go","Programming Languages","Systems"
"a37e870ee2f8c7ae1274ceea97ce2bba","Debezium","Infrastructure","Store & Stream"
"a39c6b8e284d47766d39940d4bb6d777","Brave Search API","Data Sources & APIs","Web Search & Crawl APIs"
"a3a27926551a4c89f93a751815bf1743","Auquan","Applications","Industry"
